unix_time,light,temp,humid,weight,smoist,level,level_raw,light_raw_1,light_raw_2,temp_raw_1,temp_raw_2,humid_raw_1,humid_raw_2,weight_raw_1,weight_raw_2,smoist_raw_1,smoist_raw_2,fan,wpump,led,camera
947548865.0,0.0,23.0,100.0,843.4926147460938,654.0,128.97500610351562,128.97500610351562,0,0,23,23,100,100,379.5716857910156,463.9209289550781,654,654,False,False,0,/home/robotanist/User/images/image_947508140.0.jpg
947549015.0,0.0,23.0,100.0,843.4926147460938,654.0,128.97500610351562,128.97500610351562,0,0,23,23,100,100,379.5716857910156,463.9209289550781,654,654,True,False,0,/home/robotanist/User/images/image_947508140.0.jpg
947549040.0,0.0,23.0,100.0,843.4902648925781,654.0,128.97500610351562,128.97500610351562,0,0,23,23,100,100,379.57061767578125,463.9196472167969,654,654,True,False,0,/home/robotanist/User/images/image_947508140.0.jpg
947549065.0,0.0,23.0,97.0,843.4879455566406,654.0,128.97500610351562,128.97500610351562,0,0,23,23,97,97,379.569580078125,463.9183654785156,654,654,True,False,0,/home/robotanist/User/images/image_947508140.0.jpg
947549090.0,0.0,22.0,95.0,843.4841613769531,654.0,128.97500610351562,128.97500610351562,0,0,22,22,95,95,379.56787109375,463.9162902832031,654,654,True,False,0,/home/robotanist/User/images/image_947508140.0.jpg
947549115.0,0.0,22.0,93.0,843.4790954589844,654.0,128.97500610351562,128.97500610351562,0,0,22,22,93,93,379.5655822753906,463.91351318359375,654,654,True,False,0,/home/robotanist/User/images/image_947508140.0.jpg
947549140.0,0.0,22.0,91.0,843.4729614257812,654.0,128.97500610351562,128.97500610351562,0,0,22,22,91,91,379.5628356933594,463.9101257324219,654,654,True,False,0,/home/robotanist/User/images/image_947508140.0.jpg
947549165.0,0.0,22.0,90.0,843.4659729003906,654.0,128.97500610351562,128.97500610351562,0,0,22,22,90,90,379.5596923828125,463.9062805175781,654,654,True,False,0,/home/robotanist/User/images/image_947508140.0.jpg
947549190.0,0.0,22.0,89.0,843.4581298828125,654.0,128.97500610351562,128.97500610351562,0,0,22,22,89,89,379.55615234375,463.9019775390625,654,654,True,False,0,/home/robotanist/User/images/image_947508140.0.jpg
947549215.0,0.0,22.0,88.0,843.4496459960938,654.0,128.97500610351562,128.97500610351562,0,0,22,22,88,88,379.5523376464844,463.8973083496094,654,654,True,False,0,/home/robotanist/User/images/image_947508140.0.jpg
947549240.0,0.0,22.0,87.0,843.4406127929688,654.0,128.97500610351562,128.97500610351562,0,0,22,22,87,87,379.54827880859375,463.892333984375,654,654,True,False,0,/home/robotanist/User/images/image_947508140.0.jpg
947549265.0,0.0,22.0,86.0,843.4310607910156,654.0,128.97500610351562,128.97500610351562,0,0,22,22,86,86,379.5439758300781,463.8870849609375,654,654,True,False,0,/home/robotanist/User/images/image_947508140.0.jpg
947549290.0,0.0,22.0,85.0,843.4210815429688,654.0,128.97500610351562,128.97500610351562,0,0,22,22,85,85,379.53948974609375,463.881591796875,654,654,True,False,0,/home/robotanist/User/images/image_947508140.0.jpg
947549315.0,0.0,22.0,85.0,843.4107055664062,654.0,128.97500610351562,128.97500610351562,0,0,22,22,85,85,379.5348205566406,463.8758850097656,654,654,True,False,0,/home/robotanist/User/images/image_947508140.0.jpg
947549340.0,0.0,22.0,84.0,843.4000549316406,654.0,128.97500610351562,128.97500610351562,0,0,22,22,84,84,379.530029296875,463.8700256347656,654,654,True,False,0,/home/robotanist/User/images/image_947508140.0.jpg
947549365.0,0.0,22.0,84.0,843.3890991210938,654.0,128.97500610351562,128.97500610351562,0,0,22,22,84,84,379.52508544921875,463.864013671875,654,654,True,False,0,/home/robotanist/User/images/image_947508140.0.jpg
947549390.0,0.0,22.0,83.0,843.3778991699219,654.0,128.97500610351562,128.97500610351562,0,0,22,22,83,83,379.5200500488281,463.85784912109375,654,654,True,False,0,/home/robotanist/User/images/image_947508140.0.jpg
947549415.0,0.0,22.0,83.0,843.3665161132812,654.0,128.97500610351562,128.97500610351562,0,0,22,22,83,83,379.5149230957031,463.8515930175781,654,654,True,False,0,/home/robotanist/User/images/image_947508140.0.jpg
947549440.0,0.0,22.0,83.0,843.3549499511719,654.0,128.97500610351562,128.97500610351562,0,0,22,22,83,83,379.5097351074219,463.84521484375,654,654,True,False,0,/home/robotanist/User/images/image_947508140.0.jpg
947549465.0,0.0,22.0,83.0,843.3432312011719,654.0,128.97500610351562,128.97500610351562,0,0,22,22,83,83,379.50445556640625,463.8387756347656,654,654,True,False,0,/home/robotanist/User/images/image_947508140.0.jpg
