unix_time,light,temp,humid,weight,smoist,level,level_raw,light_raw_1,light_raw_2,temp_raw_1,temp_raw_2,humid_raw_1,humid_raw_2,weight_raw_1,weight_raw_2,smoist_raw_1,smoist_raw_2,fan,wpump,led,camera
946771200.0,0.0,22.0,84.0,699.7704162597656,399.0,140.0,140.0,0,0,22,22,84,84,314.8966979980469,384.87371826171875,399,399,False,False,0,
946771425.0,0.0,22.0,84.0,699.7704162597656,399.0,140.0,140.0,0,0,22,22,84,84,314.8966979980469,384.87371826171875,399,399,False,False,0,
946771500.0,0.0,22.0,85.0,699.7626342773438,399.0,140.0,140.0,0,0,22,22,85,85,314.8931884765625,384.86944580078125,399,399,False,False,0,
946771575.0,0.0,22.0,85.0,699.7608032226562,399.0,140.0,140.0,0,0,22,22,85,85,314.8923645019531,384.8684387207031,399,399,False,False,0,
946771650.0,0.0,22.0,86.0,699.7590637207031,399.0,140.0,140.0,0,0,22,22,86,86,314.8915710449219,384.86749267578125,399,399,False,False,0,
946771725.0,0.0,22.0,86.0,699.7573547363281,399.0,140.0,140.0,0,0,22,22,86,86,314.89080810546875,384.8665466308594,399,399,False,False,0,
946771800.0,0.0,22.0,86.0,699.7557067871094,399.0,140.0,140.0,0,0,22,22,86,86,314.89007568359375,384.8656311035156,399,399,False,False,0,
946771875.0,0.0,22.0,86.0,699.7540893554688,399.0,140.0,140.0,0,0,22,22,86,86,314.88934326171875,384.86474609375,399,399,False,False,0,
946771950.0,0.0,22.0,86.0,699.7525329589844,399.0,140.0,140.0,0,0,22,22,86,86,314.8886413574219,384.8638916015625,399,399,False,False,0,
946772025.0,0.0,22.0,87.0,699.7510375976562,399.0,140.0,140.0,0,0,22,22,87,87,314.8879699707031,384.8630676269531,399,399,False,False,0,
946772100.0,0.0,22.0,87.0,699.7495422363281,399.0,140.0,140.0,0,0,22,22,87,87,314.8872985839844,384.86224365234375,399,399,False,False,0,
946772175.0,0.0,22.0,87.0,699.7481079101562,399.0,140.0,140.0,0,0,22,22,87,87,314.88665771484375,384.8614501953125,399,399,False,False,0,
946772250.0,0.0,22.0,87.0,699.7467041015625,399.0,140.0,140.0,0,0,22,22,87,87,314.8860168457031,384.8606872558594,399,399,False,False,0,
946772325.0,0.0,22.0,87.0,699.745361328125,399.0,140.0,140.0,0,0,22,22,87,87,314.8854064941406,384.8599548339844,399,399,False,False,0,
946772400.0,0.0,22.0,87.0,699.7440490722656,399.0,140.0,140.0,0,0,22,22,87,87,314.88482666015625,384.8592224121094,399,399,False,False,0,
946772475.0,0.0,22.0,88.0,699.7427673339844,399.0,140.0,140.0,0,0,22,22,88,88,314.8842468261719,384.8585205078125,399,399,False,False,0,
946772550.0,0.0,22.0,88.0,699.7414855957031,399.0,140.0,140.0,0,0,22,22,88,88,314.8836669921875,384.8578186035156,399,399,False,False,0,
