unix_time,light,temp,humid,weight,smoist,level,level_raw,light_raw_1,light_raw_2,temp_raw_1,temp_raw_2,humid_raw_1,humid_raw_2,weight_raw_1,weight_raw_2,smoist_raw_1,smoist_raw_2,fan,wpump,led,camera
946769100.0,0.0,22.0,70.0,699.8638916015625,399.0,140.0,140.0,0,0,22,22,70,70,314.9387512207031,384.9251403808594,399,399,False,False,0,
946769175.0,0.0,22.0,71.0,699.8588562011719,399.0,140.0,140.0,0,0,22,22,71,71,314.9364929199219,384.92236328125,399,399,False,False,0,
946769250.0,0.0,22.0,72.0,699.8539733886719,399.0,140.0,140.0,0,0,22,22,72,72,314.9342956542969,384.919677734375,399,399,False,False,0,
946769325.0,0.0,22.0,73.0,699.8493041992188,399.0,140.0,140.0,0,0,22,22,73,73,314.93218994140625,384.9171142578125,399,399,False,False,0,
946769400.0,0.0,22.0,73.0,699.8447570800781,399.0,140.0,140.0,0,0,22,22,73,73,314.9301452636719,384.91461181640625,399,399,False,False,0,
946769475.0,0.0,22.0,74.0,699.8403625488281,399.0,140.0,140.0,0,0,22,22,74,74,314.92816162109375,384.9122009277344,399,399,False,False,0,
946769550.0,0.0,22.0,75.0,699.8360900878906,399.0,140.0,140.0,0,0,22,22,75,75,314.9262390136719,384.90985107421875,399,399,False,False,0,
946769625.0,0.0,22.0,75.0,699.8319702148438,399.0,140.0,140.0,0,0,22,22,75,75,314.92437744140625,384.9075927734375,399,399,False,False,0,
946769700.0,0.0,22.0,76.0,699.8280029296875,399.0,140.0,140.0,0,0,22,22,76,76,314.922607421875,384.9053955078125,399,399,False,False,0,
946769775.0,0.0,22.0,76.0,699.8241577148438,399.0,140.0,140.0,0,0,22,22,76,76,314.9208679199219,384.9032897949219,399,399,False,False,0,
946769850.0,0.0,22.0,77.0,699.8204345703125,399.0,140.0,140.0,0,0,22,22,77,77,314.919189453125,384.9012451171875,399,399,False,False,0,
946769925.0,0.0,22.0,77.0,699.8168334960938,399.0,140.0,140.0,0,0,22,22,77,77,314.9175720214844,384.8992614746094,399,399,False,False,0,
946770000.0,0.0,22.0,78.0,699.8133544921875,399.0,140.0,140.0,0,0,22,22,78,78,314.916015625,384.8973388671875,399,399,False,False,0,
946770075.0,0.0,22.0,78.0,699.8099670410156,399.0,140.0,140.0,0,0,22,22,78,78,314.91448974609375,384.8954772949219,399,399,False,False,0,
946770150.0,0.0,22.0,79.0,699.8067016601562,399.0,140.0,140.0,0,0,22,22,79,79,314.91302490234375,384.8936767578125,399,399,False,False,0,
946770225.0,0.0,22.0,79.0,699.8035278320312,399.0,140.0,140.0,0,0,22,22,79,79,314.9115905761719,384.8919372558594,399,399,False,False,0,
946770300.0,0.0,22.0,80.0,699.8004760742188,399.0,140.0,140.0,0,0,22,22,80,80,314.91021728515625,384.8902587890625,399,399,False,False,0,
946770375.0,0.0,22.0,80.0,699.7975158691406,399.0,140.0,140.0,0,0,22,22,80,80,314.90887451171875,384.8886413574219,399,399,False,False,0,
946770450.0,0.0,22.0,81.0,699.7946472167969,399.0,140.0,140.0,0,0,22,22,81,81,314.9075927734375,384.8870544433594,399,399,False,False,0,
946770525.0,0.0,22.0,81.0,699.7918701171875,399.0,140.0,140.0,0,0,22,22,81,81,314.9063415527344,384.8855285644531,399,399,False,False,0,
946770600.0,0.0,22.0,81.0,699.7891540527344,399.0,140.0,140.0,0,0,22,22,81,81,314.9051208496094,384.884033203125,399,399,False,False,0,
946770675.0,0.0,22.0,82.0,699.7865600585938,399.0,140.0,140.0,0,0,22,22,82,82,314.9039611816406,384.8825988769531,399,399,False,False,0,
946770750.0,0.0,22.0,82.0,699.7840270996094,399.0,140.0,140.0,0,0,22,22,82,82,314.9028015136719,384.8812255859375,399,399,False,False,0,
946770825.0,0.0,22.0,82.0,699.7815856933594,399.0,140.0,140.0,0,0,22,22,82,82,314.9017028808594,384.8798828125,399,399,False,False,0,
946770900.0,0.0,22.0,83.0,699.7792053222656,399.0,140.0,140.0,0,0,22,22,83,83,314.900634765625,384.8785705566406,399,399,False,False,0,
946770975.0,0.0,22.0,83.0,699.7768859863281,399.0,140.0,140.0,0,0,22,22,83,83,314.89959716796875,384.8772888183594,399,399,False,False,0,
946771050.0,0.0,22.0,83.0,699.774658203125,399.0,140.0,140.0,0,0,22,22,83,83,314.8985900878906,384.8760681152344,399,399,False,False,0,
946771125.0,0.0,22.0,84.0,699.7725219726562,399.0,140.0,140.0,0,0,22,22,84,84,314.89764404296875,384.8748779296875,399,399,False,False,0,
