unix_time,light,temp,humid,weight,smoist,level,level_raw,light_raw_1,light_raw_2,temp_raw_1,temp_raw_2,humid_raw_1,humid_raw_2,weight_raw_1,weight_raw_2,smoist_raw_1,smoist_raw_2,fan,wpump,led,camera
947808005.0,0.0,22.0,100.0,856.2122192382812,669.0,125.82499694824219,125.82499694824219,0,0,22,22,100,100,385.2955017089844,470.9167175292969,669,669,False,False,0,/home/robotanist/User/images/image_947767330.0.jpg
947808155.0,0.0,22.0,100.0,856.2122192382812,669.0,125.82499694824219,125.82499694824219,0,0,22,22,100,100,385.2955017089844,470.9167175292969,669,669,True,False,0,/home/robotanist/User/images/image_947767330.0.jpg
947808180.0,0.0,22.0,100.0,856.2096557617188,669.0,125.82499694824219,125.82499694824219,0,0,22,22,100,100,385.2943420410156,470.9153137207031,669,669,True,False,0,/home/robotanist/User/images/image_947767330.0.jpg
947808205.0,0.0,22.0,97.0,856.2064208984375,669.0,125.82499694824219,125.82499694824219,0,0,22,22,97,97,385.2928771972656,470.9135437011719,669,669,True,False,0,/home/robotanist/User/images/image_947767330.0.jpg
947808230.0,0.0,22.0,95.0,856.2017211914062,669.0,125.82499694824219,125.82499694824219,0,0,22,22,95,95,385.290771484375,470.91094970703125,669,669,True,False,0,/home/robotanist/User/images/image_947767330.0.jpg
947808255.0,0.0,22.0,93.0,856.19580078125,669.0,125.82499694824219,125.82499694824219,0,0,22,22,93,93,385.2881164550781,470.9076843261719,669,669,True,False,0,/home/robotanist/User/images/image_947767330.0.jpg
947808280.0,0.0,22.0,92.0,856.1887817382812,669.0,125.82499694824219,125.82499694824219,0,0,22,22,92,92,385.2849426269531,470.9038391113281,669,669,True,False,0,/home/robotanist/User/images/image_947767330.0.jpg
947808305.0,0.0,22.0,90.0,856.1808776855469,669.0,125.82499694824219,125.82499694824219,0,0,22,22,90,90,385.2814025878906,470.89947509765625,669,669,True,False,0,/home/robotanist/User/images/image_947767330.0.jpg
947808330.0,0.0,22.0,89.0,856.1722106933594,669.0,125.82499694824219,125.82499694824219,0,0,22,22,89,89,385.2774963378906,470.89471435546875,669,669,True,False,0,/home/robotanist/User/images/image_947767330.0.jpg
947808355.0,0.0,22.0,88.0,856.1628723144531,669.0,125.82499694824219,125.82499694824219,0,0,22,22,88,88,385.2732849121094,470.88958740234375,669,669,True,False,0,/home/robotanist/User/images/image_947767330.0.jpg
947808380.0,0.0,22.0,87.0,856.1529541015625,668.0,125.82499694824219,125.82499694824219,0,0,22,22,87,87,385.2688293457031,470.8841247558594,668,668,True,False,0,/home/robotanist/User/images/image_947767330.0.jpg
947808405.0,0.0,22.0,86.0,856.142578125,668.0,125.82499694824219,125.82499694824219,0,0,22,22,86,86,385.26416015625,470.87841796875,668,668,True,False,0,/home/robotanist/User/images/image_947767330.0.jpg
947808430.0,0.0,22.0,86.0,856.1318054199219,668.0,125.82499694824219,125.82499694824219,0,0,22,22,86,86,385.2593078613281,470.87249755859375,668,668,True,False,0,/home/robotanist/User/images/image_947767330.0.jpg
947808455.0,0.0,22.0,85.0,856.1206665039062,668.0,125.82499694824219,125.82499694824219,0,0,22,22,85,85,385.2543029785156,470.8663635253906,668,668,True,False,0,/home/robotanist/User/images/image_947767330.0.jpg
947808480.0,0.0,22.0,85.0,856.1092224121094,668.0,125.82499694824219,125.82499694824219,0,0,22,22,85,85,385.2491455078125,470.8600769042969,668,668,True,False,0,/home/robotanist/User/images/image_947767330.0.jpg
947808505.0,0.0,22.0,84.0,856.0975036621094,668.0,125.82499694824219,125.82499694824219,0,0,22,22,84,84,385.2438659667969,470.8536376953125,668,668,True,False,0,/home/robotanist/User/images/image_947767330.0.jpg
947808530.0,0.0,22.0,84.0,856.0855407714844,668.0,125.82499694824219,125.82499694824219,0,0,22,22,84,84,385.2384948730469,470.8470458984375,668,668,True,False,0,/home/robotanist/User/images/image_947767330.0.jpg
947808555.0,0.0,22.0,84.0,856.0734252929688,668.0,125.82499694824219,125.82499694824219,0,0,22,22,84,84,385.2330322265625,470.84039306640625,668,668,True,False,0,/home/robotanist/User/images/image_947767330.0.jpg
947808580.0,0.0,22.0,83.0,856.0611267089844,668.0,125.82499694824219,125.82499694824219,0,0,22,22,83,83,385.2275085449219,470.8336181640625,668,668,True,False,0,/home/robotanist/User/images/image_947767330.0.jpg
947808605.0,0.0,22.0,83.0,856.0486755371094,668.0,125.82499694824219,125.82499694824219,0,0,22,22,83,83,385.2218933105469,470.8267822265625,668,668,True,False,0,/home/robotanist/User/images/image_947767330.0.jpg
947808630.0,0.0,22.0,83.0,856.0361022949219,668.0,125.82499694824219,125.82499694824219,0,0,22,22,83,83,385.21624755859375,470.8198547363281,668,668,True,False,0,/home/robotanist/User/images/image_947767330.0.jpg
947808655.0,0.0,22.0,83.0,856.0234375,668.0,125.82499694824219,125.82499694824219,0,0,22,22,83,83,385.2105407714844,470.8128967285156,668,668,True,False,0,/home/robotanist/User/images/image_947767330.0.jpg
947808680.0,0.0,22.0,83.0,856.0106811523438,668.0,125.82499694824219,125.82499694824219,0,0,22,22,83,83,385.2048034667969,470.8058776855469,668,668,True,False,0,/home/robotanist/User/images/image_947767330.0.jpg
947808705.0,0.0,22.0,83.0,855.997802734375,668.0,125.82499694824219,125.82499694824219,0,0,22,22,83,83,385.1990051269531,470.7987976074219,668,668,True,False,0,/home/robotanist/User/images/image_947767330.0.jpg
947808730.0,0.0,22.0,82.0,855.9848937988281,668.0,125.82499694824219,125.82499694824219,0,0,22,22,82,82,385.1932067871094,470.79168701171875,668,668,True,False,0,/home/robotanist/User/images/image_947767330.0.jpg
947808755.0,0.0,22.0,82.0,855.971923828125,668.0,125.82499694824219,125.82499694824219,0,0,22,22,82,82,385.1873779296875,470.7845458984375,668,668,True,False,0,/home/robotanist/User/images/image_947767330.0.jpg
947808780.0,0.0,22.0,82.0,855.9589233398438,668.0,125.82499694824219,125.82499694824219,0,0,22,22,82,82,385.1815185546875,470.77740478515625,668,668,True,False,0,/home/robotanist/User/images/image_947767330.0.jpg
