unix_time,light,temp,humid,weight,smoist,level,level_raw,light_raw_1,light_raw_2,temp_raw_1,temp_raw_2,humid_raw_1,humid_raw_2,weight_raw_1,weight_raw_2,smoist_raw_1,smoist_raw_2,fan,wpump,led,camera
947376020.0,0.0,23.0,100.0,839.2054443359375,653.0,130.5500030517578,130.5500030517578,0,0,23,23,100,100,377.6424560546875,461.56298828125,653,653,False,False,0,/home/robotanist/User/images/image_947335295.0.jpg
947376170.0,0.0,23.0,100.0,839.2054443359375,653.0,130.5500030517578,130.5500030517578,0,0,23,23,100,100,377.6424560546875,461.56298828125,653,653,True,False,0,/home/robotanist/User/images/image_947335295.0.jpg
947376195.0,0.0,23.0,100.0,839.2032165527344,653.0,130.5500030517578,130.5500030517578,0,0,23,23,100,100,377.6414489746094,461.561767578125,653,653,True,False,0,/home/robotanist/User/images/image_947335295.0.jpg
947376220.0,0.0,23.0,97.0,839.2015380859375,653.0,130.5500030517578,130.5500030517578,0,0,23,23,97,97,377.64068603515625,461.56085205078125,653,653,True,False,0,/home/robotanist/User/images/image_947335295.0.jpg
947376245.0,0.0,23.0,95.0,839.1983337402344,653.0,130.5500030517578,130.5500030517578,0,0,23,23,95,95,377.6392517089844,461.55908203125,653,653,True,False,0,/home/robotanist/User/images/image_947335295.0.jpg
947376270.0,0.0,23.0,93.0,839.1938171386719,653.0,130.5500030517578,130.5500030517578,0,0,23,23,93,93,377.63720703125,461.5566101074219,653,653,True,False,0,/home/robotanist/User/images/image_947335295.0.jpg
947376295.0,0.0,23.0,91.0,839.1881713867188,653.0,130.5500030517578,130.5500030517578,0,0,23,23,91,91,377.6346740722656,461.5534973144531,653,653,True,False,0,/home/robotanist/User/images/image_947335295.0.jpg
947376320.0,0.0,23.0,90.0,839.181640625,653.0,130.5500030517578,130.5500030517578,0,0,23,23,90,90,377.6317443847656,461.5498962402344,653,653,True,False,0,/home/robotanist/User/images/image_947335295.0.jpg
947376345.0,0.0,23.0,88.0,839.1742553710938,653.0,130.5500030517578,130.5500030517578,0,0,23,23,88,88,377.62841796875,461.54583740234375,653,653,True,False,0,/home/robotanist/User/images/image_947335295.0.jpg
947376370.0,0.0,23.0,87.0,839.1661682128906,653.0,130.5500030517578,130.5500030517578,0,0,23,23,87,87,377.6247863769531,461.5413818359375,653,653,True,False,0,/home/robotanist/User/images/image_947335295.0.jpg
947376395.0,0.0,23.0,86.0,839.157470703125,653.0,130.5500030517578,130.5500030517578,0,0,23,23,86,86,377.620849609375,461.53662109375,653,653,True,False,0,/home/robotanist/User/images/image_947335295.0.jpg
947376420.0,0.0,23.0,85.0,839.1482849121094,653.0,130.5500030517578,130.5500030517578,0,0,23,23,85,85,377.6167297363281,461.53155517578125,653,653,True,False,0,/home/robotanist/User/images/image_947335295.0.jpg
947376445.0,0.0,23.0,85.0,839.1385803222656,653.0,130.5500030517578,130.5500030517578,0,0,23,23,85,85,377.61236572265625,461.5262145996094,653,653,True,False,0,/home/robotanist/User/images/image_947335295.0.jpg
947376470.0,0.0,23.0,84.0,839.1285400390625,653.0,130.5500030517578,130.5500030517578,0,0,23,23,84,84,377.60784912109375,461.52069091796875,653,653,True,False,0,/home/robotanist/User/images/image_947335295.0.jpg
947376495.0,0.0,23.0,84.0,839.1181640625,653.0,130.5500030517578,130.5500030517578,0,0,23,23,84,84,377.6031799316406,461.5149841308594,653,653,True,False,0,/home/robotanist/User/images/image_947335295.0.jpg
947376520.0,0.0,23.0,83.0,839.1074523925781,653.0,130.5500030517578,130.5500030517578,0,0,23,23,83,83,377.5983581542969,461.50909423828125,653,653,True,False,0,/home/robotanist/User/images/image_947335295.0.jpg
947376545.0,0.0,23.0,83.0,839.0965270996094,652.0,130.5500030517578,130.5500030517578,0,0,23,23,83,83,377.59344482421875,461.5030822753906,652,652,True,False,0,/home/robotanist/User/images/image_947335295.0.jpg
947376570.0,0.0,23.0,82.0,839.0853576660156,652.0,130.5500030517578,130.5500030517578,0,0,23,23,82,82,377.5884094238281,461.4969482421875,652,652,True,False,0,/home/robotanist/User/images/image_947335295.0.jpg
947376595.0,0.0,23.0,82.0,839.0740051269531,652.0,130.5500030517578,130.5500030517578,0,0,23,23,82,82,377.58331298828125,461.4906921386719,652,652,True,False,0,/home/robotanist/User/images/image_947335295.0.jpg
947376620.0,0.0,23.0,82.0,839.0625,652.0,130.5500030517578,130.5500030517578,0,0,23,23,82,82,377.578125,461.484375,652,652,True,False,0,/home/robotanist/User/images/image_947335295.0.jpg
947376645.0,0.0,23.0,82.0,839.0513305664062,652.0,130.5500030517578,130.5500030517578,0,0,23,23,82,82,377.5730895996094,461.4782409667969,652,652,True,False,0,/home/robotanist/User/images/image_947335295.0.jpg
947376670.0,0.0,23.0,81.0,839.04296875,652.0,130.5500030517578,130.5500030517578,0,0,23,23,81,81,377.5693359375,461.4736328125,652,652,True,False,0,/home/robotanist/User/images/image_947335295.0.jpg
947376695.0,0.0,23.0,80.0,839.0343627929688,652.0,130.5500030517578,130.5500030517578,0,0,23,23,80,80,377.5654602050781,461.4689025878906,652,652,True,False,0,/home/robotanist/User/images/image_947335295.0.jpg
947376770.0,0.0,23.0,80.0,839.0255432128906,652.0,130.5500030517578,130.5500030517578,0,0,23,23,80,80,377.5614929199219,461.46405029296875,652,652,False,False,0,/home/robotanist/User/images/image_947335295.0.jpg
947376845.0,0.0,23.0,82.0,839.0132446289062,652.0,130.5500030517578,130.5500030517578,0,0,23,23,82,82,377.55596923828125,461.457275390625,652,652,False,False,0,/home/robotanist/User/images/image_947335295.0.jpg
947376920.0,0.0,23.0,83.0,839.0015563964844,652.0,130.5500030517578,130.5500030517578,0,0,23,23,83,83,377.5506896972656,461.45086669921875,652,652,False,False,0,/home/robotanist/User/images/image_947335295.0.jpg
947376995.0,0.0,23.0,84.0,838.9903869628906,652.0,130.5500030517578,130.5500030517578,0,0,23,23,84,84,377.5456848144531,461.4447021484375,652,652,False,False,0,/home/robotanist/User/images/image_947335295.0.jpg
947377070.0,0.0,23.0,86.0,838.9797058105469,652.0,130.5500030517578,130.5500030517578,0,0,23,23,86,86,377.5408630371094,461.4388427734375,652,652,False,False,0,/home/robotanist/User/images/image_947335295.0.jpg
947377145.0,0.0,23.0,87.0,838.9695434570312,652.0,130.5500030517578,130.5500030517578,0,0,23,23,87,87,377.5362854003906,461.4332580566406,652,652,False,False,0,/home/robotanist/User/images/image_947335295.0.jpg
947377220.0,0.0,23.0,88.0,838.9598083496094,652.0,130.5500030517578,130.5500030517578,0,0,23,23,88,88,377.53192138671875,461.4278869628906,652,652,False,False,0,/home/robotanist/User/images/image_947335295.0.jpg
947377295.0,0.0,23.0,89.0,838.9505310058594,652.0,130.5500030517578,130.5500030517578,0,0,23,23,89,89,377.5277404785156,461.42279052734375,652,652,False,False,0,/home/robotanist/User/images/image_947335295.0.jpg
947377370.0,0.0,23.0,90.0,838.941650390625,652.0,130.5500030517578,130.5500030517578,0,0,23,23,90,90,377.52374267578125,461.41790771484375,652,652,False,False,0,/home/robotanist/User/images/image_947335295.0.jpg
947377395.0,0.0,23.0,91.0,838.9331665039062,652.0,130.5500030517578,130.5500030517578,0,0,23,23,91,91,377.5199279785156,461.4132385253906,652,652,True,False,0,/home/robotanist/User/images/image_947335295.0.jpg
947377420.0,0.0,23.0,90.0,838.9284362792969,652.0,130.5500030517578,130.5500030517578,0,0,23,23,90,90,377.5177917480469,461.41064453125,652,652,True,False,0,/home/robotanist/User/images/image_947335295.0.jpg
