unix_time,light,temp,humid,weight,smoist,level,level_raw,light_raw_1,light_raw_2,temp_raw_1,temp_raw_2,humid_raw_1,humid_raw_2,weight_raw_1,weight_raw_2,smoist_raw_1,smoist_raw_2,fan,wpump,led,camera
947030425.0,0.0,24.0,96.0,852.9353332519531,695.0,132.125,132.125,0,0,24,24,96,96,383.8208923339844,469.11444091796875,695,695,False,False,0,/home/robotanist/User/images/image_946989725.0.jpg
947030650.0,0.0,24.0,96.0,852.9353332519531,695.0,132.125,132.125,0,0,24,24,96,96,383.8208923339844,469.11444091796875,695,695,True,False,0,/home/robotanist/User/images/image_946989725.0.jpg
947030675.0,0.0,24.0,97.0,852.9244079589844,694.0,132.125,132.125,0,0,24,24,97,97,383.81597900390625,469.1084289550781,694,694,True,False,0,/home/robotanist/User/images/image_946989725.0.jpg
947030700.0,0.0,24.0,94.0,852.9228210449219,694.0,132.125,132.125,0,0,24,24,94,94,383.8152770996094,469.1075439453125,694,694,True,False,0,/home/robotanist/User/images/image_946989725.0.jpg
947030725.0,0.0,24.0,92.0,852.9201965332031,694.0,132.125,132.125,0,0,24,24,92,92,383.8140869140625,469.1061096191406,694,694,True,False,0,/home/robotanist/User/images/image_946989725.0.jpg
947030750.0,0.0,24.0,90.0,852.9166870117188,694.0,132.125,132.125,0,0,24,24,90,90,383.8125,469.10418701171875,694,694,True,False,0,/home/robotanist/User/images/image_946989725.0.jpg
947030775.0,0.0,24.0,89.0,852.9124755859375,694.0,132.125,132.125,0,0,24,24,89,89,383.81060791015625,469.10186767578125,694,694,True,False,0,/home/robotanist/User/images/image_946989725.0.jpg
947030800.0,0.0,24.0,87.0,852.9075622558594,694.0,132.125,132.125,0,0,24,24,87,87,383.80841064453125,469.0991516113281,694,694,True,False,0,/home/robotanist/User/images/image_946989725.0.jpg
947030825.0,0.0,24.0,86.0,852.902099609375,694.0,132.125,132.125,0,0,24,24,86,86,383.8059387207031,469.0961608886719,694,694,True,False,0,/home/robotanist/User/images/image_946989725.0.jpg
947030850.0,0.0,24.0,85.0,852.8961181640625,694.0,132.125,132.125,0,0,24,24,85,85,383.8032531738281,469.0928649902344,694,694,True,False,0,/home/robotanist/User/images/image_946989725.0.jpg
947030875.0,0.0,24.0,83.0,852.8896179199219,694.0,132.125,132.125,0,0,24,24,83,83,383.8003234863281,469.08929443359375,694,694,True,False,0,/home/robotanist/User/images/image_946989725.0.jpg
947030900.0,0.0,23.0,83.0,852.8827514648438,694.0,132.125,132.125,0,0,23,23,83,83,383.7972412109375,469.08551025390625,694,694,True,False,0,/home/robotanist/User/images/image_946989725.0.jpg
947030925.0,0.0,23.0,82.0,852.8755187988281,694.0,132.125,132.125,0,0,23,23,82,82,383.7939758300781,469.08154296875,694,694,True,False,0,/home/robotanist/User/images/image_946989725.0.jpg
947030950.0,0.0,23.0,81.0,852.8679809570312,694.0,132.125,132.125,0,0,23,23,81,81,383.79058837890625,469.077392578125,694,694,True,False,0,/home/robotanist/User/images/image_946989725.0.jpg
947030975.0,0.0,23.0,80.0,852.8601684570312,694.0,132.125,132.125,0,0,23,23,80,80,383.7870788574219,469.0730895996094,694,694,True,False,0,/home/robotanist/User/images/image_946989725.0.jpg
